pair_id,source_domain,lexical_tier,analysis_set,salience_design,primary_analysis,norming_status,coherence_relation,active,passive
flv_199,learning_workshops,common,core,balanced_shared_predicate,yes,not_normed,shared_goal,<PRE> and <CTL> reviewed the scene-blocking plan before the workshop opened a paired staging round for the same short exchange. <AGT> directed <PNT> during the scene-blocking exercise.,<PRE> and <CTL> reviewed the scene-blocking plan before the workshop opened a paired staging round for the same short exchange. <PNT> was directed by <AGT> during the scene-blocking exercise.
flv_200,learning_workshops,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> each reviewed the unfinished group piece's movement notes before meeting beside the lab's studio mirror. <AGT> patiently coached <PNT> through the ensemble sequence during the movement-composition lab.,<PRE> and <CTL> each reviewed the unfinished group piece's movement notes before meeting beside the lab's studio mirror. <PNT> was patiently coached by <AGT> through the ensemble sequence during the movement-composition lab.
flv_201,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,<PRE> and <CTL> arrived separately at the host stand for their jointly arranged dinner reservation. <AGT> warmly greeted <PNT> beside the polished host stand.,<PRE> and <CTL> arrived separately at the host stand for their jointly arranged dinner reservation. <PNT> was warmly greeted by <AGT> beside the polished host stand.
flv_202,dining_hospitality,common,salience_challenge,ctl_last_separate_predicates,no,not_normed,shared_preparation,"At the hotel cafe, <PRE> checked one seating card before approaching the host stand, while <CTL> checked a matching card before approaching the host stand. <AGT> accompanied <PNT> to the bay-window table.","At the hotel cafe, <PRE> checked one seating card before approaching the host stand, while <CTL> checked a matching card before approaching the host stand. <PNT> was accompanied by <AGT> to the bay-window table."
flv_203,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> waited beside the lunch counter until the indicator showed that their group's next order was ready. <AGT> promptly served <PNT> during the noon rush.,<PRE> and <CTL> waited beside the lunch counter until the indicator showed that their group's next order was ready. <PNT> was promptly served by <AGT> during the noon rush.
flv_204,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_goal,<PRE> and <CTL> entered the crowded dining room after agreeing that their conversation needed a quieter place. <AGT> quietly escorted <PNT> to the secluded booth.,<PRE> and <CTL> entered the crowded dining room after agreeing that their conversation needed a quieter place. <PNT> was quietly escorted by <AGT> to the secluded booth.
flv_205,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> compared the curry menu after receiving two conflicting descriptions of its spice scale. <AGT> carefully advised <PNT> about the curry's spice level.,<PRE> and <CTL> compared the curry menu after receiving two conflicting descriptions of its spice scale. <PNT> was carefully advised by <AGT> about the curry's spice level.
flv_206,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> finished the meal after jointly relocating their group when a burst pipe closed the original dining room. <AGT> sincerely thanked <PNT> after the final course.,<PRE> and <CTL> finished the meal after jointly relocating their group when a burst pipe closed the original dining room. <PNT> was sincerely thanked by <AGT> after the final course.
flv_207,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_resource,<PRE> and <CTL> examined a hotel breakfast voucher valid for two people before their scheduled checkout. <AGT> invited <PNT> to the breakfast buffet.,<PRE> and <CTL> examined a hotel breakfast voucher valid for two people before their scheduled checkout. <PNT> was invited by <AGT> to the breakfast buffet.
flv_208,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> reviewed a seating plan showing an unpositioned high chair beside their table. <AGT> readily helped <PNT> to position the high chair beside the table.,<PRE> and <CTL> reviewed a seating plan showing an unpositioned high chair beside their table. <PNT> was readily helped by <AGT> to position the high chair beside the table.
flv_209,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> chatted beneath the courtyard lanterns after the organizer invited guests to capture candid moments before formal portraits began. <AGT> discreetly photographed <PNT> beneath the courtyard lanterns.,<PRE> and <CTL> chatted beneath the courtyard lanterns after the organizer invited guests to capture candid moments before formal portraits began. <PNT> was discreetly photographed by <AGT> beneath the courtyard lanterns.
flv_210,dining_hospitality,uncommon,core,balanced_shared_predicate,yes,not_normed,shared_trigger,<PRE> and <CTL> waited beside a crowded aisle until two places opened together at the chef's counter. <AGT> gently ushered <PNT> toward the chef's counter.,<PRE> and <CTL> waited beside a crowded aisle until two places opened together at the chef's counter. <PNT> was gently ushered by <AGT> toward the chef's counter.
flv_211,dining_hospitality,common,salience_challenge,ctl_last_separate_predicates,no,not_normed,shared_occasion,Two invitations left arrival order unspecified: <PRE> reviewed the tasting-room meeting details on a printed card; <CTL> reviewed the tasting-room meeting details on a printed card. <AGT> warmly welcomed <PNT> to the tasting room.,Two invitations left arrival order unspecified: <PRE> reviewed the tasting-room meeting details on a printed card; <CTL> reviewed the tasting-room meeting details on a printed card. <PNT> was warmly welcomed by <AGT> to the tasting room.
flv_212,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_goal,<PRE> and <CTL> approached the dessert corridor after noticing that the map omitted the path to their reserved alcove. <AGT> patiently guided <PNT> past the dessert display.,<PRE> and <CTL> approached the dessert corridor after noticing that the map omitted the path to their reserved alcove. <PNT> was patiently guided by <AGT> past the dessert display.
flv_213,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,<PRE> and <CTL> reviewed the allergy request after the kitchen confirmed that the relevant ingredients had been separated. <AGT> calmly reassured <PNT> about the allergy request.,<PRE> and <CTL> reviewed the allergy request after the kitchen confirmed that the relevant ingredients had been separated. <PNT> was calmly reassured by <AGT> about the allergy request.
flv_214,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_preparation,<PRE> and <CTL> waited behind the demonstration stage after the organizer signaled that the audience was seated. <AGT> briefly introduced <PNT> to the audience before the evening cooking demonstration.,<PRE> and <CTL> waited behind the demonstration stage after the organizer signaled that the audience was seated. <PNT> was briefly introduced by <AGT> to the audience before the evening cooking demonstration.
flv_215,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_occasion,<PRE> and <CTL> stood together as the birthday toast ended and applause spread across the dining room. <AGT> enthusiastically congratulated <PNT> after the birthday toast.,<PRE> and <CTL> stood together as the birthday toast ended and applause spread across the dining room. <PNT> was enthusiastically congratulated by <AGT> after the birthday toast.
flv_216,dining_hospitality,common,core,balanced_shared_predicate,yes,not_normed,shared_followup_need,"<PRE> and <CTL> received substitution cards after learning that several advertised dishes were unavailable, with revised orders due shortly. <AGT> carefully consulted <PNT> about the menu substitutions.","<PRE> and <CTL> received substitution cards after learning that several advertised dishes were unavailable, with revised orders due shortly. <PNT> was carefully consulted by <AGT> about the menu substitutions."
